fecha,prod_id,prediccion_ventas,stock_de_seguridad,stock_total_recomendado
2024-01-01,0,2060.0,1089.0,3148.984012310433
2024-02-01,0,1472.0,1089.0,2561.4639195238997
2024-03-01,0,1106.0,1089.0,2195.3062164084267
2024-04-01,0,880.0,1089.0,1969.4776051948265
2024-05-01,0,828.0,1089.0,1916.7660468202737
2024-06-01,0,1191.0,1089.0,2280.2436379944893
2024-07-01,0,1033.0,1089.0,2121.6911655287286
2024-08-01,0,972.0,1089.0,2060.5707474151286
2024-09-01,0,1213.0,1089.0,2302.347908042142
2024-10-01,0,1248.0,1089.0,2337.3855159295567
2024-11-01,0,1026.0,1089.0,2115.062428177085
2024-12-01,0,2931.0,1089.0,4020.2966721683165
2024-01-01,1,1648.0,970.0,2618.4399722752187
2024-02-01,1,2280.0,970.0,3249.6985692105777
2024-03-01,1,854.0,970.0,1823.8798616317167
2024-04-01,1,825.0,970.0,1794.9092615495822
2024-05-01,1,1139.0,970.0,2109.3022445521815
2024-06-01,1,1084.0,970.0,2054.149521500105
2024-07-01,1,580.0,970.0,1550.415565493327
2024-08-01,1,811.0,970.0,1781.2380299689607
2024-09-01,1,922.0,970.0,1891.886859823774
2024-10-01,1,893.0,970.0,1862.9946254845909
2024-11-01,1,1242.0,970.0,2211.5579292970915
2024-12-01,1,1564.0,970.0,2534.199106420892
2024-01-01,2,2413.0,0.0,2412.8651849894577
2024-02-01,2,1675.0,0.0,1674.938224356814
2024-03-01,2,1468.0,0.0,1467.9218309546388
2024-04-01,2,1436.0,0.0,1435.5559147799163
2024-05-01,2,1788.0,0.0,1788.1338276556437
2024-06-01,2,1509.0,0.0,1509.257381775921
2024-07-01,2,1610.0,0.0,1610.012411725087
2024-08-01,2,1517.0,0.0,1516.666852503906
2024-09-01,2,1561.0,0.0,1560.521037124936
2024-10-01,2,1390.0,0.0,1390.2016120363446
2024-11-01,2,1720.0,0.0,1719.5479482615822
2024-12-01,2,1801.0,0.0,1800.928066351674
2024-01-01,3,2647.0,1220.0,3866.6356102898003
2024-02-01,3,2558.0,1220.0,3777.503928840827
2024-03-01,3,2156.0,1220.0,3376.044904839287
2024-04-01,3,1958.0,1220.0,3177.575506722419
2024-05-01,3,1653.0,1220.0,2873.145851112281
2024-06-01,3,1423.0,1220.0,2642.776003833435
2024-07-01,3,1866.0,1220.0,3086.310311193252
2024-08-01,3,1696.0,1220.0,2915.6834905343285
2024-09-01,3,1989.0,1220.0,3208.524575214668
2024-10-01,3,2286.0,1220.0,3506.0694025584903
2024-11-01,3,2070.0,1220.0,3290.278933430688
2024-12-01,3,1936.0,1220.0,3156.3830453601995
2024-01-01,4,1874.0,1108.0,2981.6973987327688
2024-02-01,4,1435.0,1108.0,2542.9750346422793
2024-03-01,4,1288.0,1108.0,2395.896999736413
2024-04-01,4,1414.0,1108.0,2522.4528109498265
2024-05-01,4,1447.0,1108.0,2554.5468257170987
2024-06-01,4,1159.0,1108.0,2267.397254261974
2024-07-01,4,1472.0,1108.0,2580.4215206245544
2024-08-01,4,1643.0,1108.0,2750.7506566167094
2024-09-01,4,1877.0,1108.0,2985.3714417390984
2024-10-01,4,1584.0,1108.0,2691.7823272896308
2024-11-01,4,1401.0,1108.0,2508.5874314591247
2024-12-01,4,1500.0,1108.0,2607.6311800248263
2024-01-01,5,2864.0,0.0,2864.171039879502
2024-02-01,5,3094.0,0.0,3093.883218492599
2024-03-01,5,1096.0,0.0,1096.4119661421414
2024-04-01,5,824.0,0.0,824.071198447598
2024-05-01,5,780.0,0.0,780.247718258493
2024-06-01,5,591.0,0.0,591.1004605334158
2024-07-01,5,636.0,0.0,635.5433750521861
2024-08-01,5,633.0,0.0,632.5636779458068
2024-09-01,5,676.0,0.0,676.1231724029973
2024-10-01,5,737.0,0.0,736.956767449318
2024-11-01,5,546.0,0.0,546.4646224222433
2024-12-01,5,1405.0,0.0,1405.2161551376407
2024-01-01,6,2113.0,119.0,2232.4308233078496
2024-02-01,6,1936.0,119.0,2054.5659980330047
2024-03-01,6,572.0,119.0,690.9779137362931
2024-04-01,6,681.0,119.0,800.2105426382678
2024-05-01,6,604.0,119.0,722.6896841303758
2024-06-01,6,636.0,119.0,755.2873327234616
2024-07-01,6,552.0,119.0,671.0502952684872
2024-08-01,6,579.0,119.0,698.4099674186531
2024-09-01,6,454.0,119.0,572.9443678489176
2024-10-01,6,469.0,119.0,588.2393946453591
2024-11-01,6,574.0,119.0,693.0380384086526
2024-12-01,6,2315.0,119.0,2434.031748467496
2024-01-01,7,1406.0,1086.0,2491.594830192087
2024-02-01,7,1159.0,1086.0,2245.158977860873
2024-03-01,7,1012.0,1086.0,2097.9461088021385
2024-04-01,7,1292.0,1086.0,2377.8387839917423
2024-05-01,7,921.0,1086.0,2006.9820474799874
2024-06-01,7,1515.0,1086.0,2601.099790692321
2024-07-01,7,1339.0,1086.0,2425.1744521127894
2024-08-01,7,1379.0,1086.0,2464.5627636403824
2024-09-01,7,1385.0,1086.0,2470.831608211888
2024-10-01,7,1350.0,1086.0,2435.913624600439
2024-11-01,7,1307.0,1086.0,2393.223217947561
2024-12-01,7,1475.0,1086.0,2561.391284550564
2024-01-01,8,2614.0,2051.0,4664.829458861566
2024-02-01,8,2116.0,2051.0,4167.380287204165
2024-03-01,8,565.0,2051.0,2615.583359911031
2024-04-01,8,722.0,2051.0,2773.1567717185053
2024-05-01,8,763.0,2051.0,2813.6356099997774
2024-06-01,8,452.0,2051.0,2503.0439952065826
2024-07-01,8,682.0,2051.0,2732.6385342858
2024-08-01,8,572.0,2051.0,2622.8610395895776
2024-09-01,8,614.0,2051.0,2664.6040875358285
2024-10-01,8,778.0,2051.0,2829.264735252601
2024-11-01,8,874.0,2051.0,2925.4416337954
2024-12-01,8,2207.0,2051.0,4258.0104127818195
2024-01-01,9,1833.0,560.0,2392.9989100783387
2024-02-01,9,1679.0,560.0,2239.20636589525
2024-03-01,9,932.0,560.0,1491.5897453164062
2024-04-01,9,811.0,560.0,1370.9093669864908
2024-05-01,9,872.0,560.0,1432.2696263464732
2024-06-01,9,880.0,560.0,1440.0259128917323
2024-07-01,9,792.0,560.0,1351.5180727789998
2024-08-01,9,742.0,560.0,1302.490556690812
2024-09-01,9,698.0,560.0,1257.705083418872
2024-10-01,9,752.0,560.0,1311.8715021542519
2024-11-01,9,857.0,560.0,1417.2564694396237
2024-12-01,9,1672.0,560.0,2231.7567895198576
2024-01-01,10,1853.0,0.0,1853.418114434736
2024-02-01,10,1410.0,0.0,1410.1959883650384
2024-03-01,10,779.0,0.0,778.5006908079063
2024-04-01,10,697.0,0.0,697.084876252845
2024-05-01,10,476.0,0.0,476.4319562849654
2024-06-01,10,532.0,0.0,532.3667117162723
2024-07-01,10,632.0,0.0,631.991016387699
2024-08-01,10,627.0,0.0,627.0074502604004
2024-09-01,10,758.0,0.0,757.8241645359734
2024-10-01,10,531.0,0.0,531.186007159983
2024-11-01,10,512.0,0.0,511.59172848253934
2024-12-01,10,1527.0,0.0,1526.9415616410274
2024-01-01,11,2284.0,642.0,2925.956973998596
2024-02-01,11,2103.0,642.0,2744.71434668722
2024-03-01,11,954.0,642.0,1596.1784079768286
2024-04-01,11,1023.0,642.0,1664.9759822636586
2024-05-01,11,968.0,642.0,1610.1648443127592
2024-06-01,11,1052.0,642.0,1693.925202589718
2024-07-01,11,1107.0,642.0,1749.353186123574
2024-08-01,11,827.0,642.0,1469.428315252681
2024-09-01,11,921.0,642.0,1563.1966236967708
2024-10-01,11,1139.0,642.0,1780.7904813010307
2024-11-01,11,1112.0,642.0,1754.3200803411078
2024-12-01,11,1709.0,642.0,2350.682510700736
2024-01-01,12,1414.0,1529.0,2942.7884676272797
2024-02-01,12,1856.0,1529.0,3385.3165378076283
2024-03-01,12,1159.0,1529.0,2688.400341472554
2024-04-01,12,1196.0,1529.0,2725.1924289878916
2024-05-01,12,1108.0,1529.0,2636.54052234016
2024-06-01,12,906.0,1529.0,2434.734409703315
2024-07-01,12,664.0,1529.0,2193.358712429879
2024-08-01,12,1439.0,1529.0,2968.165343922883
2024-09-01,12,733.0,1529.0,2262.066443600342
2024-10-01,12,583.0,1529.0,2112.382140741342
2024-11-01,12,872.0,1529.0,2400.575432791738
2024-12-01,12,1479.0,1529.0,3008.170777205203
2024-01-01,13,2415.0,1952.0,4366.676982718895
2024-02-01,13,1460.0,1952.0,3411.5778649479525
2024-03-01,13,1575.0,1952.0,3526.580690130372
2024-04-01,13,1517.0,1952.0,3468.991592067725
2024-05-01,13,1310.0,1952.0,3261.663972823373
2024-06-01,13,1327.0,1952.0,3278.8314522423047
2024-07-01,13,1269.0,1952.0,3220.8251627509
2024-08-01,13,1293.0,1952.0,3245.1219409201176
2024-09-01,13,1451.0,1952.0,3402.798152560721
2024-10-01,13,1381.0,1952.0,3333.452598971931
2024-11-01,13,1335.0,1952.0,3287.1088161566963
2024-12-01,13,2025.0,1952.0,3977.3656957291505
2024-01-01,14,1788.0,0.0,1788.433052336629
2024-02-01,14,1514.0,0.0,1514.368756227248
2024-03-01,14,400.0,0.0,400.3798649417576
2024-04-01,14,1248.0,0.0,1248.4771042111254
2024-05-01,14,1095.0,0.0,1094.5895664139566
2024-06-01,14,1358.0,0.0,1357.792241218331
2024-07-01,14,1168.0,0.0,1167.73341237601
2024-08-01,14,1145.0,0.0,1144.5513831783703
2024-09-01,14,1174.0,0.0,1173.5706307266194
2024-10-01,14,1277.0,0.0,1276.6140078769604
2024-11-01,14,970.0,0.0,970.4168691378776
2024-12-01,14,2088.0,0.0,2088.128654404864
2024-01-01,15,1332.0,0.0,1331.5865485824306
2024-02-01,15,1457.0,0.0,1457.1741243944437
2024-03-01,15,632.0,0.0,631.8736569886606
2024-04-01,15,522.0,0.0,522.3421348170154
2024-05-01,15,367.0,0.0,367.34201535037016
2024-06-01,15,431.0,0.0,430.9269011596165
2024-07-01,15,391.0,0.0,391.0083906639402
2024-08-01,15,458.0,0.0,457.9629330724266
2024-09-01,15,500.0,0.0,499.5070018737843
2024-10-01,15,766.0,0.0,766.2686385194972
2024-11-01,15,426.0,0.0,426.2349521819109
2024-12-01,15,1917.0,0.0,1916.505135862136
2024-01-01,16,1632.0,1144.0,2776.0675294747516
2024-02-01,16,1570.0,1144.0,2714.048939055613
2024-03-01,16,406.0,1144.0,1549.9637450376258
2024-04-01,16,338.0,1144.0,1481.8149220866003
2024-05-01,16,287.0,1144.0,1431.4597771233698
2024-06-01,16,415.0,1144.0,1558.6824600084897
2024-07-01,16,379.0,1144.0,1523.0941691594708
2024-08-01,16,404.0,1144.0,1548.4250848465383
2024-09-01,16,346.0,1144.0,1489.9104546453634
2024-10-01,16,398.0,1144.0,1542.2233741388054
2024-11-01,16,440.0,1144.0,1584.2648684547607
2024-12-01,16,1922.0,1144.0,3066.4509651450016
2024-01-01,17,1846.0,516.0,2361.9317280824216
2024-02-01,17,1371.0,516.0,1887.0595935951046
2024-03-01,17,583.0,516.0,1099.215669567034
2024-04-01,17,558.0,516.0,1074.3377238964158
2024-05-01,17,506.0,516.0,1022.1449354840584
2024-06-01,17,380.0,516.0,896.4472842481957
2024-07-01,17,450.0,516.0,966.4288640538393
2024-08-01,17,807.0,516.0,1322.7387446672606
2024-09-01,17,615.0,516.0,1131.440136422971
2024-10-01,17,635.0,516.0,1150.7478099834848
2024-11-01,17,593.0,516.0,1108.5335535824981
2024-12-01,17,1750.0,516.0,2265.541656836126
2024-01-01,18,1516.0,684.0,2200.2049920978625
2024-02-01,18,1123.0,684.0,1806.9265171788695
2024-03-01,18,1010.0,684.0,1694.4391944237918
2024-04-01,18,910.0,684.0,1594.0262726468968
2024-05-01,18,931.0,684.0,1615.2793730430617
2024-06-01,18,1069.0,684.0,1752.8061563717797
2024-07-01,18,1307.0,684.0,1990.8482565398942
2024-08-01,18,1073.0,684.0,1757.184435662875
2024-09-01,18,1125.0,684.0,1809.2838020528798
2024-10-01,18,1163.0,684.0,1846.6126450897702
2024-11-01,18,1233.0,684.0,1917.2147628558696
2024-12-01,18,1504.0,684.0,2188.4587830370406
2024-01-01,19,2109.0,885.0,2994.009271561108
2024-02-01,19,1994.0,885.0,2879.0401145432807
2024-03-01,19,1099.0,885.0,1983.5795457749227
2024-04-01,19,770.0,885.0,1654.9340139951453
2024-05-01,19,883.0,885.0,1768.4927302317005
2024-06-01,19,1188.0,885.0,2073.014969721178
2024-07-01,19,1250.0,885.0,2135.068823360355
2024-08-01,19,1345.0,885.0,2230.155401463483
2024-09-01,19,1343.0,885.0,2228.488035307881
2024-10-01,19,1139.0,885.0,2023.666088139294
2024-11-01,19,901.0,885.0,1786.012540783124
2024-12-01,19,1534.0,885.0,2419.392672878789
2024-01-01,20,1653.0,0.0,1653.4262612175048
2024-02-01,20,1192.0,0.0,1191.5743443671877
2024-03-01,20,352.0,0.0,352.4814319945684
2024-04-01,20,364.0,0.0,363.8305417881512
2024-05-01,20,310.0,0.0,310.34802393694406
2024-06-01,20,320.0,0.0,320.36479482199235
2024-07-01,20,315.0,0.0,314.7653026984748
2024-08-01,20,324.0,0.0,324.16063263770343
2024-09-01,20,297.0,0.0,297.0779342591586
2024-10-01,20,265.0,0.0,265.1972998388463
2024-11-01,20,279.0,0.0,278.8008407281533
2024-12-01,20,1432.0,0.0,1431.5527345861285
2024-01-01,21,1923.0,0.0,1922.632567687199
2024-02-01,21,1563.0,0.0,1563.443470264689
2024-03-01,21,262.0,0.0,262.2552267128313
2024-04-01,21,323.0,0.0,323.0925844931839
2024-05-01,21,324.0,0.0,323.67957383195994
2024-06-01,21,212.0,0.0,211.94097885915835
2024-07-01,21,264.0,0.0,264.49021864952954
2024-08-01,21,371.0,0.0,371.2111340680818
2024-09-01,21,380.0,0.0,380.0403331333102
2024-10-01,21,275.0,0.0,274.78489069723474
2024-11-01,21,259.0,0.0,259.2088251611036
2024-12-01,21,1635.0,0.0,1635.3900333360043
2024-01-01,22,2367.0,0.0,2366.9996166748697
2024-02-01,22,1624.0,0.0,1624.3538369922258
2024-03-01,22,331.0,0.0,330.84649889192764
2024-04-01,22,390.0,0.0,389.7320299656907
2024-05-01,22,393.0,0.0,393.0433155192906
2024-06-01,22,439.0,0.0,438.71124625711
2024-07-01,22,465.0,0.0,465.330130938565
2024-08-01,22,486.0,0.0,485.90271732859753
2024-09-01,22,392.0,0.0,392.16447450742174
2024-10-01,22,485.0,0.0,484.6928303422495
2024-11-01,22,428.0,0.0,427.7062506609957
2024-12-01,22,2122.0,0.0,2122.3585385075285
2024-01-01,23,1843.0,390.0,2232.759498515837
2024-02-01,23,1514.0,390.0,1903.807749427246
2024-03-01,23,1132.0,390.0,1521.7022987840824
2024-04-01,23,1243.0,390.0,1632.858621181368
2024-05-01,23,1318.0,390.0,1708.140101668368
2024-06-01,23,1166.0,390.0,1556.1066414222748
2024-07-01,23,1201.0,390.0,1591.0439887554032
2024-08-01,23,1330.0,390.0,1720.4323928578845
2024-09-01,23,1351.0,390.0,1740.9419380825316
2024-10-01,23,1375.0,390.0,1764.8242963797643
2024-11-01,23,1303.0,390.0,1693.0928215672443
2024-12-01,23,1661.0,390.0,2051.288003365421
2024-01-01,24,1626.0,521.0,2146.5598699839447
2024-02-01,24,2099.0,521.0,2620.33120531019
2024-03-01,24,421.0,521.0,941.6268138666394
2024-04-01,24,381.0,521.0,902.1543848322146
2024-05-01,24,389.0,521.0,910.1675198297626
2024-06-01,24,438.0,521.0,958.9043518616327
2024-07-01,24,417.0,521.0,937.7781187228197
2024-08-01,24,377.0,521.0,898.1306012277545
2024-09-01,24,446.0,521.0,967.2108626639151
2024-10-01,24,341.0,521.0,861.8528841718121
2024-11-01,24,311.0,521.0,832.3613100246696
2024-12-01,24,1728.0,521.0,2249.382790975437
2024-01-01,25,1839.0,810.0,2648.7091284615744
2024-02-01,25,1652.0,810.0,2461.559836893819
2024-03-01,25,1371.0,810.0,2181.4125346390174
2024-04-01,25,1216.0,810.0,2025.7228275447394
2024-05-01,25,1381.0,810.0,2191.0225941821986
2024-06-01,25,1293.0,810.0,2103.066982479178
2024-07-01,25,1290.0,810.0,2099.634459582271
2024-08-01,25,1293.0,810.0,2103.008957034497
2024-09-01,25,1219.0,810.0,2029.4245053214254
2024-10-01,25,1395.0,810.0,2204.9611365255028
2024-11-01,25,1352.0,810.0,2162.4991954875923
2024-12-01,25,1905.0,810.0,2715.237899956772
2024-01-01,26,2534.0,135.0,2668.827863715055
2024-02-01,26,1701.0,135.0,1835.7109838732465
2024-03-01,26,381.0,135.0,516.3192202425905
2024-04-01,26,322.0,135.0,456.916913379094
2024-05-01,26,311.0,135.0,446.30187387678734
2024-06-01,26,314.0,135.0,448.5400796960758
2024-07-01,26,337.0,135.0,471.55644983532954
2024-08-01,26,322.0,135.0,456.72376702357366
2024-09-01,26,325.0,135.0,460.2865811894147
2024-10-01,26,291.0,135.0,425.9554490536563
2024-11-01,26,371.0,135.0,505.7216424714213
2024-12-01,26,1965.0,135.0,2100.0277200777336
2024-01-01,27,1784.0,2180.0,3963.7944406455954
2024-02-01,27,1603.0,2180.0,3782.9790138145736
2024-03-01,27,420.0,2180.0,2600.126583058735
2024-04-01,27,407.0,2180.0,2587.2556623243
2024-05-01,27,454.0,2180.0,2633.648425171057
2024-06-01,27,463.0,2180.0,2643.1085986348808
2024-07-01,27,488.0,2180.0,2667.8851234154026
2024-08-01,27,390.0,2180.0,2570.1230668040484
2024-09-01,27,336.0,2180.0,2515.986973165094
2024-10-01,27,379.0,2180.0,2559.2677492658813
2024-11-01,27,333.0,2180.0,2512.6167801135484
2024-12-01,27,2312.0,2180.0,4492.16078381477
2024-01-01,28,2385.0,896.0,3280.682247874359
2024-02-01,28,1869.0,896.0,2764.6931747383355
2024-03-01,28,1284.0,896.0,2180.4862218329135
2024-04-01,28,1061.0,896.0,1956.9186358689765
2024-05-01,28,1011.0,896.0,1907.3847916439863
2024-06-01,28,918.0,896.0,1813.8050406073976
2024-07-01,28,1011.0,896.0,1907.494980377241
2024-08-01,28,954.0,896.0,1849.9886467397205
2024-09-01,28,927.0,896.0,1823.3138825224796
2024-10-01,28,887.0,896.0,1782.5988318969744
2024-11-01,28,1065.0,896.0,1961.403836790082
2024-12-01,28,1674.0,896.0,2569.977886798588
2024-01-01,29,2305.0,157.0,2461.574292870048
2024-02-01,29,1826.0,157.0,1983.0064121321316
2024-03-01,29,529.0,157.0,685.5213059636111
2024-04-01,29,425.0,157.0,582.2127030704792
2024-05-01,29,393.0,157.0,550.4322299244053
2024-06-01,29,351.0,157.0,508.4851398161733
2024-07-01,29,306.0,157.0,462.92303997412574
2024-08-01,29,323.0,157.0,480.2953350814853
2024-09-01,29,381.0,157.0,537.63256106687
2024-10-01,29,317.0,157.0,473.60474394002193
2024-11-01,29,396.0,157.0,553.2983811757971
2024-12-01,29,2055.0,157.0,2212.2515745120527
2024-01-01,30,2105.0,1488.0,3593.3952632798487
2024-02-01,30,1998.0,1488.0,3486.4229474982103
2024-03-01,30,1092.0,1488.0,2580.3432264628673
2024-04-01,30,1262.0,1488.0,2750.463483817155
2024-05-01,30,1111.0,1488.0,2598.8043262699093
2024-06-01,30,1243.0,1488.0,2730.730678332764
2024-07-01,30,1054.0,1488.0,2541.771308424062
2024-08-01,30,1021.0,1488.0,2508.5182107913815
2024-09-01,30,1332.0,1488.0,2820.233448825431
2024-10-01,30,1386.0,1488.0,2874.0138401578342
2024-11-01,30,1341.0,1488.0,2829.1613322461585
2024-12-01,30,1674.0,1488.0,3162.133508996575
2024-01-01,31,2124.0,2856.0,4979.52105968592
2024-02-01,31,3131.0,2856.0,5986.951182740444
2024-03-01,31,1291.0,2856.0,4147.215972778824
2024-04-01,31,1485.0,2856.0,4341.466841667305
2024-05-01,31,1367.0,2856.0,4223.4361464660815
2024-06-01,31,1367.0,2856.0,4222.751319271729
2024-07-01,31,1532.0,2856.0,4388.089888097169
2024-08-01,31,1458.0,2856.0,4313.82733557578
2024-09-01,31,1259.0,2856.0,4114.639492791766
2024-10-01,31,1241.0,2856.0,4096.777808667633
2024-11-01,31,1415.0,2856.0,4271.287450962043
2024-12-01,31,1466.0,2856.0,4321.644767472813
2024-01-01,32,2247.0,0.0,2247.270663751143
2024-02-01,32,2094.0,0.0,2094.287712338365
2024-03-01,32,510.0,0.0,510.43935883244575
2024-04-01,32,1043.0,0.0,1042.6078094011673
2024-05-01,32,958.0,0.0,957.6760747195888
2024-06-01,32,741.0,0.0,741.4430346267993
2024-07-01,32,676.0,0.0,675.5668731791684
2024-08-01,32,848.0,0.0,847.8927910366787
2024-09-01,32,1019.0,0.0,1019.2205249564652
2024-10-01,32,1395.0,0.0,1395.1932672509363
2024-11-01,32,1117.0,0.0,1117.2208597248134
2024-12-01,32,2258.0,0.0,2258.216442514199
2024-01-01,33,2446.0,0.0,2445.57056143028
2024-02-01,33,2042.0,0.0,2042.1706125260864
2024-03-01,33,1299.0,0.0,1298.9891721309757
2024-04-01,33,1415.0,0.0,1414.512603965508
2024-05-01,33,1362.0,0.0,1362.0259229842104
2024-06-01,33,1371.0,0.0,1371.100632787378
2024-07-01,33,1419.0,0.0,1418.7631615796472
2024-08-01,33,1473.0,0.0,1473.415322895066
2024-09-01,33,1306.0,0.0,1306.1429396100343
2024-10-01,33,1365.0,0.0,1364.576349507145
2024-11-01,33,1167.0,0.0,1166.772982750951
2024-12-01,33,1795.0,0.0,1794.83848001446
2024-01-01,34,1731.0,962.0,2693.1567439761625
2024-02-01,34,1919.0,962.0,2881.366425282272
2024-03-01,34,1291.0,962.0,2252.6087659751092
2024-04-01,34,1410.0,962.0,2371.894007874855
2024-05-01,34,1011.0,962.0,1973.0735213285916
2024-06-01,34,1296.0,962.0,2257.974240164098
2024-07-01,34,1380.0,962.0,2341.5077985346093
2024-08-01,34,1076.0,962.0,2037.9488313856457
2024-09-01,34,1082.0,962.0,2044.4122975825308
2024-10-01,34,1420.0,962.0,2381.7004760260343
2024-11-01,34,812.0,962.0,1773.9371857404994
2024-12-01,34,2356.0,962.0,3317.983436283809
2024-01-01,35,1930.0,0.0,1930.042823836204
2024-02-01,35,1492.0,0.0,1491.5381145320491
2024-03-01,35,1005.0,0.0,1005.4093028472602
2024-04-01,35,965.0,0.0,964.708064663438
2024-05-01,35,885.0,0.0,885.372292973997
2024-06-01,35,963.0,0.0,962.9830123711724
2024-07-01,35,1073.0,0.0,1072.7317249114164
2024-08-01,35,1060.0,0.0,1059.616086763706
2024-09-01,35,1019.0,0.0,1018.508760193497
2024-10-01,35,899.0,0.0,898.9992687214404
2024-11-01,35,1108.0,0.0,1108.3483250164309
2024-12-01,35,1713.0,0.0,1713.4935871053913
2024-01-01,36,2762.0,976.0,3737.5895557102604
2024-02-01,36,2048.0,976.0,3024.2768929014205
2024-03-01,36,1065.0,976.0,2040.5743007972828
2024-04-01,36,1168.0,976.0,2144.4918753459765
2024-05-01,36,863.0,976.0,1838.9728523483136
2024-06-01,36,948.0,976.0,1924.4172409498801
2024-07-01,36,990.0,976.0,1965.5892805459796
2024-08-01,36,917.0,976.0,1893.2695961702536
2024-09-01,36,827.0,976.0,1802.5184305130576
2024-10-01,36,696.0,976.0,1672.319497516552
2024-11-01,36,725.0,976.0,1701.3191473014679
2024-12-01,36,1791.0,976.0,2767.223409335699
2024-01-01,37,2263.0,2155.0,4418.095394820778
2024-02-01,37,1948.0,2155.0,4102.870435344032
2024-03-01,37,355.0,2155.0,2510.2646680472976
2024-04-01,37,409.0,2155.0,2564.3874374011275
2024-05-01,37,342.0,2155.0,2496.8901919311747
2024-06-01,37,295.0,2155.0,2449.665095187059
2024-07-01,37,347.0,2155.0,2501.8498506649084
2024-08-01,37,350.0,2155.0,2505.4225950122836
2024-09-01,37,448.0,2155.0,2603.465585957093
2024-10-01,37,496.0,2155.0,2651.080118219302
2024-11-01,37,410.0,2155.0,2565.3690232374815
2024-12-01,37,1718.0,2155.0,3872.941814429827
2024-01-01,38,1655.0,0.0,1654.9230290444443
2024-02-01,38,1199.0,0.0,1199.0650956762615
2024-03-01,38,1042.0,0.0,1041.6457240801258
2024-04-01,38,1002.0,0.0,1001.9921149075054
2024-05-01,38,1136.0,0.0,1135.8434613367606
2024-06-01,38,1047.0,0.0,1047.0351774620033
2024-07-01,38,1149.0,0.0,1148.8704190042913
2024-08-01,38,1034.0,0.0,1033.8856302680156
2024-09-01,38,1061.0,0.0,1061.1412002256568
2024-10-01,38,1202.0,0.0,1202.1531205358633
2024-11-01,38,1199.0,0.0,1199.0515555237196
2024-12-01,38,1486.0,0.0,1486.2751537449735
2024-01-01,39,2248.0,1769.0,4017.0574018108045
2024-02-01,39,2397.0,1769.0,4166.140360904465
2024-03-01,39,1166.0,1769.0,2935.4392489228467
2024-04-01,39,1217.0,1769.0,2986.1999059116606
2024-05-01,39,1302.0,1769.0,3070.8877474556316
2024-06-01,39,1055.0,1769.0,2824.1160821606495
2024-07-01,39,837.0,1769.0,2605.8204211476636
2024-08-01,39,891.0,1769.0,2659.675995258425
2024-09-01,39,1061.0,1769.0,2829.6905360459
2024-10-01,39,1205.0,1769.0,2974.3866943390876
2024-11-01,39,1219.0,1769.0,2987.5018921463356
2024-12-01,39,1997.0,1769.0,3766.403759868339
2024-01-01,40,1941.0,93.0,2033.674482554968
2024-02-01,40,1722.0,93.0,1814.6294125990794
2024-03-01,40,423.0,93.0,516.1382730687051
2024-04-01,40,813.0,93.0,905.9730535756738
2024-05-01,40,392.0,93.0,485.05568190986
2024-06-01,40,765.0,93.0,857.9343313075739
2024-07-01,40,412.0,93.0,504.6031098947578
2024-08-01,40,386.0,93.0,478.9894233000659
2024-09-01,40,344.0,93.0,437.4396077993587
2024-10-01,40,421.0,93.0,514.2910746033951
2024-11-01,40,457.0,93.0,550.4592751013313
2024-12-01,40,1821.0,93.0,1914.3871188732385
2024-01-01,41,2153.0,1470.0,3622.7604371222933
2024-02-01,41,1782.0,1470.0,3252.398554314787
2024-03-01,41,1270.0,1470.0,2740.1059266281545
2024-04-01,41,975.0,1470.0,2444.5835415515007
2024-05-01,41,1481.0,1470.0,2951.27190640442
2024-06-01,41,1194.0,1470.0,2663.68649309993
2024-07-01,41,1164.0,1470.0,2633.8530095025835
2024-08-01,41,947.0,1470.0,2416.790570758966
2024-09-01,41,1021.0,1470.0,2490.5398258700297
2024-10-01,41,1045.0,1470.0,2514.9694745945226
2024-11-01,41,945.0,1470.0,2415.472031967797
2024-12-01,41,2133.0,1470.0,3603.271497197628
2024-01-01,42,1903.0,0.0,1903.3004426290256
2024-02-01,42,1533.0,0.0,1532.827251939987
2024-03-01,42,1267.0,0.0,1267.037217641058
2024-04-01,42,1079.0,0.0,1078.6105571931892
2024-05-01,42,1098.0,0.0,1098.364380388767
2024-06-01,42,1100.0,0.0,1099.9327021262166
2024-07-01,42,1079.0,0.0,1079.4730240096396
2024-08-01,42,982.0,0.0,982.475153328633
2024-09-01,42,942.0,0.0,942.0397760015863
2024-10-01,42,888.0,0.0,887.7505988236352
2024-11-01,42,1016.0,0.0,1016.345584797324
2024-12-01,42,1575.0,0.0,1575.2649441484148
2024-01-01,43,2667.0,784.0,3450.892423604735
2024-02-01,43,2181.0,784.0,2964.915608761279
2024-03-01,43,1103.0,784.0,1886.917496247541
2024-04-01,43,1520.0,784.0,2304.070709373117
2024-05-01,43,976.0,784.0,1760.0928954949088
2024-06-01,43,1319.0,784.0,2103.398403544888
2024-07-01,43,1004.0,784.0,1787.8524932769533
2024-08-01,43,1373.0,784.0,2156.636700383887
2024-09-01,43,1247.0,784.0,2031.4768915860404
2024-10-01,43,1179.0,784.0,1962.6058589093
2024-11-01,43,1344.0,784.0,2127.575905180811
2024-12-01,43,1689.0,784.0,2472.7770952082724
2024-01-01,44,2081.0,0.0,2081.136661471587
